"","correlation.linear","correlation.hurdle","correlation.zero","coverage.linear","coverage.hurdle","coverage.zero","coverage.oracle","correlation.linear.1","correlation.hurdle.1","correlation.zero.1","coverage.linear.1","coverage.hurdle.1","coverage.zero.1","coverage.oracle.1","correlation.linear.2","correlation.hurdle.2","correlation.zero.2","coverage.linear.2","coverage.hurdle.2","coverage.zero.2","coverage.oracle.2"
"1",0.364996059033047,0.354900707663771,0.339760710085422,0.578947368421053,0.315789473684211,0.421052631578947,1,0.179527480263324,0.165803355142023,0.165803355142023,0.368421052631579,0.157894736842105,0.157894736842105,1,0.375128416264594,0.397307372890773,0.367047184193347,0.578947368421053,0.315789473684211,0.421052631578947,1
"2",0.288957511367054,0.42818134162938,0.454279773018388,0.529411764705882,0.411764705882353,0.470588235294118,1,0.204239184852329,0.44063393153846,0.372483224569036,0.470588235294118,0.294117647058824,0.235294117647059,1,0.298537070022874,0.530507741137098,0.454279773018388,0.470588235294118,0.470588235294118,0.470588235294118,1
"3",0.396123833246986,0.339192331758515,0.389449926718757,0.6875,0.3125,0.5,1,0.318538038719811,0.404620638482866,0.341315725794485,0.6875,0.4375,0.375,1,0.411171824573142,0.405518293003535,0.389449926718757,0.6875,0.375,0.5,1
"4",0.348873238740717,0.473041785002929,0.514681620421044,0.681818181818182,0.5,0.409090909090909,1,0.26685162776805,0.532221099427012,0.532221099427012,0.681818181818182,0.545454545454545,0.545454545454545,1,0.294259261952533,0.544255500299932,0.577170479814894,0.681818181818182,0.5,0.409090909090909,1
"5",0.31983238719652,0.120179176231885,0.153197971050419,0.619047619047619,0.285714285714286,0.238095238095238,1,0.0778094238887807,0.153197971050419,0.153197971050419,0.380952380952381,0.238095238095238,0.238095238095238,1,0.284712012271009,0.059373194820082,0.153197971050419,0.380952380952381,0.285714285714286,0.238095238095238,1
"6",0.360241666369531,0.467887946159315,0.49222934618583,0.666666666666667,0.708333333333333,0.708333333333333,1,0.295554647919302,0.469599503436206,0.382550241897687,0.333333333333333,0.666666666666667,0.625,1,0.360982979263963,0.460796254540652,0.411675674641751,0.666666666666667,0.708333333333333,0.708333333333333,1
"7",0.418038289404998,0.3906474218753,0.427110396192134,0.619047619047619,0.428571428571429,0.476190476190476,1,0.286630725178549,0.318837009175749,0.358541852781204,0.428571428571429,0.285714285714286,0.285714285714286,1,0.423819302461316,0.510191816956896,0.423836392685982,0.761904761904762,0.476190476190476,0.523809523809524,1
"8",0.240699860257738,0.247999463836484,0.365778184349838,0.5625,0.375,0.4375,1,0.195237973629743,0.316065728370402,0.350977910994642,0.375,0.4375,0.4375,1,0.24783570494513,0.247999463836484,0.365778184349838,0.5625,0.375,0.4375,1
"9",0.362865619084999,0.408189608011971,0.388280726810944,0.65,0.55,0.5,1,0.346825500811722,0.366942817052609,0.433844508768367,0.55,0.55,0.55,1,0.361017465306137,0.40257025768141,0.35769447218008,0.65,0.5,0.5,1
"10",0.355215413613596,0.238803567828845,0.271125468608299,0.578947368421053,0.368421052631579,0.473684210526316,1,0.192562927127636,0.238803567828845,0.238803567828845,0.473684210526316,0.473684210526316,0.473684210526316,1,0.36600935469764,0.238803567828845,0.186404785491769,0.578947368421053,0.368421052631579,0.315789473684211,1
