"","correlation.linear","correlation.hurdle","correlation.zero","coverage.linear","coverage.hurdle","coverage.zero","coverage.oracle","correlation.linear.1","correlation.hurdle.1","correlation.zero.1","coverage.linear.1","coverage.hurdle.1","coverage.zero.1","coverage.oracle.1","correlation.linear.2","correlation.hurdle.2","correlation.zero.2","coverage.linear.2","coverage.hurdle.2","coverage.zero.2","coverage.oracle.2"
"1",0.364996059033047,0.354900707663771,0.339760710085422,0.578947368421053,0.315789473684211,0.421052631578947,1,0.190997691476995,0.150976801698494,0.150976801698494,0.473684210526316,0.157894736842105,0.157894736842105,1,0.376405792090711,0.398077334576182,0.336019408042151,0.631578947368421,0.421052631578947,0.368421052631579,1
"2",0.288957511367054,0.42818134162938,0.454279773018388,0.529411764705882,0.411764705882353,0.470588235294118,1,0.212060892107949,0.255514407097662,0.222958656006271,0.411764705882353,0.176470588235294,0.176470588235294,1,0.289102993289123,0.414272898977846,0.427106901162498,0.529411764705882,0.352941176470588,0.470588235294118,1
"3",0.396123833246986,0.339192331758515,0.389449926718757,0.6875,0.3125,0.5,1,0.368801906590209,0.315087561031338,0.291673136606388,0.5625,0.375,0.375,1,0.413196794326883,0.540715965600737,0.477090746338598,0.625,0.5625,0.5625,1
"4",0.348873238740717,0.473041785002929,0.514681620421044,0.681818181818182,0.5,0.409090909090909,1,0.250019672315166,0.421915780287985,0.305764847832234,0.636363636363636,0.409090909090909,0.272727272727273,1,0.330091444105541,0.590565456420953,0.590565456420953,0.636363636363636,0.545454545454545,0.545454545454545,1
"5",0.31983238719652,0.120179176231885,0.153197971050419,0.619047619047619,0.285714285714286,0.238095238095238,1,0.165662779482815,0.217431206472437,0.200917443955543,0.428571428571429,0.285714285714286,0.238095238095238,1,0.28605754027819,0.0932969920747525,0.133906374695922,0.380952380952381,0.19047619047619,0.142857142857143,1
"6",0.360241666369531,0.467887946159315,0.49222934618583,0.666666666666667,0.708333333333333,0.708333333333333,1,0.0823178703515467,0.0856383863981858,0.104271464424437,0.25,0.541666666666667,0.541666666666667,1,0.281751386076191,0.460796254540652,0.343201324871097,0.708333333333333,0.708333333333333,0.625,1
"7",0.418038289404998,0.3906474218753,0.427110396192134,0.619047619047619,0.428571428571429,0.476190476190476,1,0.2523807099756,0.199510807798319,0.269962334994279,0.619047619047619,0.285714285714286,0.285714285714286,1,0.39473635234903,0.540373260838527,0.42301583838199,0.761904761904762,0.523809523809524,0.476190476190476,1
"8",0.240699860257738,0.247999463836484,0.365778184349838,0.5625,0.375,0.4375,1,0.203355013405331,0.167065065783616,0.0904216503795668,0.375,0.3125,0.3125,1,0.263005817337562,0.334369298030413,0.290852404478398,0.5625,0.4375,0.4375,1
"9",0.362865619084999,0.408189608011971,0.388280726810944,0.65,0.55,0.5,1,0.342839319307174,0.40969564583146,0.33536455606042,0.7,0.6,0.45,1,0.377670052612118,0.499138227987773,0.469220277062382,0.65,0.65,0.6,1
"10",0.355215413613596,0.238803567828845,0.271125468608299,0.578947368421053,0.368421052631579,0.473684210526316,1,0.217597051043619,0.272542732444834,0.314403242805012,0.421052631578947,0.368421052631579,0.368421052631579,1,0.305666738776826,0.272542732444834,0.210608947990877,0.526315789473684,0.368421052631579,0.368421052631579,1
"11",0.372682629392395,0.384607238990322,0.336485041991051,0.666666666666667,0.277777777777778,0.444444444444444,1,0.276583920008823,0.222953773503922,0.298031530175769,0.444444444444444,0.166666666666667,0.222222222222222,1,0.392380387852517,0.198486340679117,0.356556554664869,0.666666666666667,0.166666666666667,0.333333333333333,1
"12",0.0870777554595467,0.22755442106509,0.237070416139864,0.521739130434783,0.260869565217391,0.347826086956522,1,0.125266810482948,0.231189403893427,0.125623466042547,0.391304347826087,0.260869565217391,0.217391304347826,1,0.0767451998287118,0.197413091052308,0.227967223388591,0.521739130434783,0.217391304347826,0.260869565217391,1
"13",0.256390894411816,0.130440534467168,0.209143329490434,0.388888888888889,0.277777777777778,0.277777777777778,1,0.408160871935953,0.357028837112375,0.183134108536151,0.555555555555556,0.444444444444444,0.277777777777778,1,0.296587069478918,0.1548446883001,0.157200722549556,0.444444444444444,0.277777777777778,0.333333333333333,1
"14",0.267314467343426,0.495053535854867,0.376090695059327,0.736842105263158,0.526315789473684,0.473684210526316,1,0.309064938975589,0.430937001905813,0.427496387120138,0.684210526315789,0.578947368421053,0.526315789473684,1,0.282188608674392,0.502884674817761,0.479346645200648,0.684210526315789,0.631578947368421,0.631578947368421,1
"15",0.352638680298844,0.37417007558399,0.284834279249345,0.777777777777778,0.277777777777778,0.277777777777778,1,0.264765853597283,0.114118519139448,0.195707371482088,0.555555555555556,0.166666666666667,0.222222222222222,1,0.371094146318814,0.144653379736079,0.144653379736079,0.777777777777778,0.111111111111111,0.111111111111111,1
"16",0.31671032352323,0.597203396216924,0.469015180332126,0.75,0.458333333333333,0.541666666666667,1,0.3127998698371,0.480248045982808,0.39928947756752,0.625,0.458333333333333,0.333333333333333,1,0.336735532103275,0.664911875996936,0.665423262575771,0.75,0.583333333333333,0.666666666666667,1
"17",0.264640724432014,0.281088494830993,0.201676921482427,0.5,0.388888888888889,0.388888888888889,1,0.369353168465736,0.288441058504116,0.288441058504116,0.611111111111111,0.388888888888889,0.388888888888889,1,0.259542920038047,0.255040263535547,0.231491522759093,0.444444444444444,0.388888888888889,0.388888888888889,1
"18",0.281120006642843,0.31873442054781,0.336852362592995,0.703703703703704,0.62962962962963,0.666666666666667,1,0.163540426996845,0.33558724902543,0.407483044346507,0.740740740740741,0.703703703703704,0.740740740740741,1,0.301334964757519,0.534168095195324,0.336852362592995,0.703703703703704,0.740740740740741,0.666666666666667,1
"19",0.47240634119189,0.359578965103192,0.406621516438368,0.5,0.35,0.4,1,0.308248561526969,0.492521057847753,0.39016222413265,0.5,0.4,0.35,1,0.464875444191301,0.430939330298127,0.46979796704533,0.45,0.4,0.45,1
"20",0.399153192024356,0.55711566760755,0.496355655725328,0.75,0.4375,0.375,1,0.352138808023409,0.253078622643538,0.253078622643538,0.5,0.3125,0.3125,1,0.38616859634263,0.496355655725328,0.51066400184838,0.5625,0.4375,0.4375,1
"21",0.395357240860128,0.366553849639741,0.454663144341863,0.722222222222222,0.5,0.5,1,0.205692229026369,0.136225632570334,0.19266237559204,0.277777777777778,0.333333333333333,0.388888888888889,1,0.410184186626276,0.349005357907003,0.502231027092761,0.611111111111111,0.5,0.5,1
"22",0.317320981355582,0.389927481152772,0.427007129758575,0.72,0.6,0.64,1,0.254004265423707,0.290787718385995,0.447805714528519,0.4,0.68,0.72,1,0.31132139668583,0.519893700420335,0.578279511534881,0.8,0.68,0.68,1
"23",0.351635218549654,0.241603853528546,0.311946499470129,0.705882352941177,0.235294117647059,0.294117647058824,1,0.291490913243497,0.237752121333701,0.185467408674374,0.588235294117647,0.294117647058824,0.294117647058824,1,0.367509673168179,0.367696655491902,0.414272898977846,0.529411764705882,0.352941176470588,0.352941176470588,1
"24",0.412295129547251,0.66636307173371,0.669379678682114,0.772727272727273,0.681818181818182,0.727272727272727,1,0.294719795569238,0.297524243658101,0.236763927176537,0.590909090909091,0.5,0.454545454545455,1,0.398472406046424,0.717727059214386,0.717727059214386,0.772727272727273,0.818181818181818,0.818181818181818,1
"25",0.374138661638094,0.313046633215909,0.347303814872433,0.631578947368421,0.368421052631579,0.368421052631579,1,0.389299572241589,0.502877617687464,0.502877617687464,0.631578947368421,0.526315789473684,0.526315789473684,1,0.400658786802701,0.513412829594609,0.477102388273037,0.736842105263158,0.526315789473684,0.526315789473684,1
"26",0.39806717225853,0.422017935662202,0.194331072360616,0.818181818181818,0.545454545454545,0.318181818181818,1,0.246906108854803,0.133015989092464,0.111162911165725,0.454545454545455,0.272727272727273,0.272727272727273,1,0.382183511915589,0.296176591694773,0.499569727932597,0.772727272727273,0.454545454545455,0.590909090909091,1
"27",0.213093284936418,0.365056993178111,0.42818134162938,0.529411764705882,0.411764705882353,0.470588235294118,1,0.273356661577152,0.325854942121663,0.282437678184326,0.529411764705882,0.411764705882353,0.352941176470588,1,0.245165925010023,0.42818134162938,0.42818134162938,0.529411764705882,0.470588235294118,0.470588235294118,1
"28",0.396530801493804,0.455364051472393,0.21463198255371,0.772727272727273,0.318181818181818,0.136363636363636,1,0.204338968521891,0.354557009660424,0.354557009660424,0.5,0.181818181818182,0.181818181818182,1,0.398120677464934,0.455316268945598,0.377837977468342,0.772727272727273,0.318181818181818,0.272727272727273,1
"29",0.374041630304361,0.401665395363083,0.493207804942782,0.807692307692308,0.461538461538462,0.576923076923077,1,0.344195553651484,0.237152360462715,0.309292215195016,0.423076923076923,0.5,0.538461538461538,1,0.40654361034225,0.462156915282385,0.564405199121567,0.769230769230769,0.615384615384615,0.692307692307692,1
"30",0.327765815504835,0.395123569993193,0.539416088659209,0.571428571428571,0.571428571428571,0.714285714285714,1,0.338075944315064,0.339056926071638,0.304869900745735,0.523809523809524,0.428571428571429,0.428571428571429,1,0.30304669850623,0.305622602388654,0.308485277780886,0.619047619047619,0.428571428571429,0.428571428571429,1
