"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","bug"
0.972242218442261,0.649527556961402,0.541813299292699,0.88536849245429,0.447221281239763,0.870501538738608,0.122619731584564,0.609940624563023,0.930049610091373,0.884618065087125,0.344122742069885,0.171686368761584,0.876087349839509,0.198113921796903,0.679363403934985,0.847869069082662,0.802207938628271,0.604921633843333,0.718121823854744,0.47618685872294,0.835770814213902,0.0662726224400103,0.285490310750902,0.167296428466216,0.0229262975044549,0.532632123446092,0.298900291090831,4.189600666288,0.426725298399106,0.20712671848014,0.38983013946563,0.0801546713337302,0.674572087125853,0.610849777702242,0.277751584537327,6.10188988022228,0.435871147317812,0.0658178606536239,0.419204284669831,0.971773627679795,0.356888880254701,0.695288804359734,0.431401330744848,0.604590892326087,0.412765302928165,0.263068599393591,0.0472473213449121,0.636702665360644,3.33060588273069,0.431551230838522,0.272326647536829,0.129056262085214,0.0495090687181801,0.6665572472848,0.0464833015576005,0.38576454971917,0.541278059827164,0.836534931091592,0.813171824673191,0.467876918148249,2.00625531134176,0.577432021265849,0.265906729036942,0.924117432208732,0.322424482787028,0.135587540920824,0.583822560729459,0.788337351987138,0.599797737784684,0.744647104060277,0.572053167503327,0.0988636831752956,0.257233745185658,0.940505889710039,0.539440246298909,0.852984507568181,0.959115309175104,4.9565950183487,3.27879703747889,0.786699776072055,0.113821750506759,0.812988580204546,0.087412505177781,0.667720522265881,0.772747334558517,0.897202956024557,0.490645032376051,0.285863935016096,0.529362048953772,6.01872341308388,0.0108112331945449,1.48665006753037,0.447655193507671,0.787889927392825,0.535009252140298,0.396960591198877,0.457393935183063,0.360221201786771,0.578203262761235,0.554723987122998,0.0264226333238184,3.83066475611174,0.579713304759935,0.775457641109824,1.93569313405244,0.436893932055682,0.819430636707693,0.510809737956151,0.395648719044402,0.00145391514524817,0.553273867582902,0.991005463758484,0.796503571094945,0.205893906066194,0.979822477791458,3.4301586420494,0.752534411149099,0.722255100728944,0.534148482372984,0.707479364704341,0.43273840402253,0.272652511950582,0.844839945202693,0.186074567493051,0.689762842608616,0.956700641429052,0.159310976974666,0.0104736122302711,0.153501364868134,0.819183487445116,0.0712309810332954,0.0325874632690102,0.321275230497122,0.744833844713867,0.474496388807893,0.160787782631814,6.38736986282179,0.696152799995616,0.0485660727135837,0.282104983460158,0.358404136030003,2.53798513832664,0.590292380424216,0.823129751253873,3.39607889491094,0.50779155571945,0.797052890527993,0.139694977784529,0.0115385623648763,0.573021299438551,0
0.741965073160827,2.97551987847784,0.665295727550983,0.925959476036951,0.957954313838854,0.391672101104632,0.102651788853109,0.874776215292513,0.36950985272415,0.767970256973058,0.914157702354714,0.222527300706133,0.14636225043796,3.72717612627572,0.209665724774823,0.774308290565386,0.754461233969778,0.511018473189324,0.147857316071168,0.985425904858857,0.869905831059441,0.112080560764298,0.567110028350726,0.517452648608014,0.0309752081520855,0.249505407642573,0.239813804859295,0.198062111157924,0.376044476870447,0.745117110433057,0.105102771427482,0.64137645252049,0.114990906324238,0.67071731807664,0.504930729744956,0.559914855286479,0.316591291455552,0.550183578627184,0.225334472022951,0.0749882229138166,0.282259675906971,0.0639300215989351,3.69299102323429,0.547898871591315,0.806057794485241,0.179288204759359,0.0425183889456093,2.37517464583438,0.22715104999952,0.597938156221062,0.802099886815995,0.919229539576918,0.550235452596098,0.667718975106254,0.668784133624285,0.557837302796543,0.421552108135074,0.707369720097631,0.753454163437709,0.710808212170377,0.983629244845361,0.751841752091423,0.793620676500723,0.361015802947804,0.274939001072198,0.993149717105553,0.0298591051250696,0.164899036055431,0.653340927325189,0.00515624461695552,0.887681646039709,0.829609482549131,0.56507951207459,0.58550411532633,0.945781181333587,0.606162324314937,0.877507302677259,0.867126175626081,0.984489353606477,0.559068591799587,0.925023036077619,0.193596688564867,0.840865437872708,0.523224906297401,0.650380750419572,0.109667221782729,3.08909033664462,0.781576059525833,0.286777823930606,0.620408784830943,0.449881935957819,0.600864528678358,0.994033240247518,0.0181141961365938,0.577972093131393,0.201795779634267,0.7947281235829,0.227908010128886,0.506374303251505,0.803027699235827,0.147886795923114,0.631190218264237,0.907387358602136,0.373075297102332,0.0582132707349956,0.387271757237613,0.301111978013068,4.05441670867099,0.683410925092176,0.606637028977275,0.0756097892299294,0.625391751760617,0.154822833370417,0.804459256078017,0.761772583704442,0.552007376682013,0.204783171182498,4.5079200811697,0.542267039883882,0.885630468837917,0.272659001639113,0.559219169896096,0.867109114304185,0.826910295290872,0.905129644088447,0.597102483734488,0.533812408335507,2.43120850171727,0.802079441025853,0.184784248936921,0.263288859510794,0.363108063582331,0.381797170965001,5.21892420550608,0.348547063302249,0.222945580491796,0.53159366757609,0.722213800065219,1.99279719547999,0.893437719903886,0.606893386691809,0.112383156782016,0.985148693202063,0.653770968783647,0.827252811053768,0.901237413287163,0.693609968293458,0.183124210685492,0.572879887651652,0.0719942527357489,0
0.0315823883283883,0.695494660409167,0.88485810207203,0.873086937936023,0.193761169910431,0.76892741699703,0.0968258404172957,0.642348957480863,0.078035676619038,0.504230933729559,0.00376007822342217,0.559526483062655,0.44783546263352,0.525573580991477,0.623458179179579,0.834298552013934,0.648743662750348,0.932991336565465,0.749326560646296,0.241822398267686,0.860690402565524,0.672586293891072,0.426920513855293,0.963372247526422,0.139054012484848,0.806433405959979,0.869587857509032,0.416367491008714,0.148782524978742,0.247248837724328,0.385708350222558,0.976663765031844,0.597558441339061,0.282290872884914,0.901982236420736,0.611796133918688,0.441710610175505,0.18915339699015,0.960826129419729,0.688998250523582,0.933693712810054,0.108130289474502,0.368133138166741,5.2517403901214,0.580561545677483,0.873783975839615,0.343848631484434,0.282853481126949,0.91753462376073,0.789244746090844,0.212164413649589,0.787479779915884,0.607993401121348,0.417731028981507,3.08592327898217,0.0275067479815334,0.521239098859951,0.571493995375931,0.741156573873013,0.89326093159616,0.21168926008977,0.757772045210004,0.886170176090673,0.185048376908526,0.832536267349496,0.54598901164718,0.944454475073144,0.24580772430636,0.0597064842004329,0.233896752819419,0.237820651847869,0.799736249493435,0.733757826499641,0.497368608601391,0.774510823655874,0.33559981151484,0.134100824827328,0.151384475640953,0.694704399909824,0.154954868368804,5.00079402395464,0.644884831272066,0.3757414217107,0.733473105821759,0.685776514466852,0.270880775991827,0.299512768862769,0.213266402250156,0.298460208345205,0.865826121298596,0.810418845852837,0.97197366761975,0.378048104001209,0.695161336334422,0.576423751655966,0.758722201222554,0.322561741573736,0.0436824467033148,0.96453363657929,0.592113360762596,0.290704008657485,0.309555489569902,0.320309827337041,0.503222354920581,0.154492856469005,0.84470474626869,2.04731091743965,0.470674320822582,0.864950385410339,0.439135766820982,0.774620610754937,0.858737578848377,0.762479539960623,2.99966330795236,0.634924376849085,0.458226327784359,0.559780563227832,3.9292145886626,4.45695108547668,0.503871669061482,0.896597634069622,0.301621340913698,0.0733316496480256,0.337908437941223,0.688712373375893,4.12398260397546,0.705423422157764,0.41790861543268,0.478902229573578,4.1955573593069,0.796901304507628,0.965791704365984,0.492872801143676,0.846577394055203,0.160414721583948,0.106887781992555,0.0849444777704775,0.0393367430660874,0.31587963947095,4.13045540020796,0.619395494228229,0.110893234377727,0.831106336321682,0.735934081720188,0.309477789094672,0.105662630405277,0.251059949630871,0.670419920235872,0.654072133358568,0.220876678125933,0
0.3360508705955,0.054931866703555,2.35621836586541,0.514469761401415,0.309123496059328,2.29741133019013,0.359819744480774,0.581341770943254,0.5943426808808,0.972187348874286,0.714965180261061,3.03763769229085,3.81364218890824,0.770021404605359,0.26072385860607,1.29637883599225,0.676815250189975,0.382054067682475,0.100060624303296,0.73393791494891,0.30184820946306,0.75799287087284,0.583848215406761,0.478968106210232,0.432967375032604,0.0361738973297179,0.326695326017216,0.563875324558467,0.0107008712366223,0.08906529401429,0.901871264446527,0.575219144579023,0.210152378538623,0.688709402922541,0.972392573719844,0.643026513047516,0.13947108341381,0.106808599084616,0.920808559050784,0.921346877892402,0.164934331318364,0.766888162586838,1.46288014850888,0.882786313304678,0.781580886803567,0.541832758113742,0.112142163561657,0.379182351985946,0.767157156951725,0.277255993336439,0.852250995812938,0.323926188051701,0.880687129683793,0.799770352197811,0.998556371545419,0.442204637918621,0.476629280718043,0.36091297166422,0.101947668939829,0.428847959730774,0.467592247296125,0.227678430499509,0.701232373672438,0.26850337558426,0.967298162169755,0.818445452023298,0.371680209646001,0.344764680135995,0.515651808585972,0.260087352478877,0.926830768119544,0.228861486772075,4.08379967349997,0.819140966473979,0.0452376410830766,1.25783127285996,0.957649562507868,0.462984743993729,0.515135455643758,0.983698994619772,0.204333233647048,0.280090880347416,0.304223008686677,0.261390735162422,0.0161789963021874,0.408891669008881,0.330844239098951,0.923899361398071,0.533725811867043,0.256907747127116,0.0994446030817926,0.475458279252052,0.839605513960123,0.920492256525904,0.568593234755099,0.145650496240705,0.999500940553844,0.278386159567162,0.879891456570476,3.68864231027623,0.738667735131457,0.972853823564947,6.55922248789164,0.559018863597885,3.69457210238085,0.717339316848665,0.990455635823309,0.38544481806457,0.814347283216193,0.0733255615923554,0.316693822387606,0.594822884304449,0.931158743100241,0.223987750243396,0.276142474729568,0.242199548054487,0.384825131855905,6.28404195549761,6.23237396918849,0.701821857597679,0.817155344877392,0.0116384159773588,0.192948341136798,0.75282604759559,0.615859767189249,0.468530132435262,3.1249037335132,0.346755273640156,0.659359468845651,6.37904251693938,0.982256335904822,0.561931303236634,0.603177123470232,0.557881576707587,3.28399025869698,0.282600785605609,0.108963921200484,0.888976818183437,3.7970050635565,2.94596075785306,0.24123726086691,0.477793325670063,3.08740396735078,3.41905689734926,0.895172606455162,0.738392368424684,0.712996646761894,0.134477616054937,0.975607526488602,0.74363161297515,0
0.584478742443025,0.0759011718910187,0.873643836937845,0.482140068197623,0.574238169007003,0.732771925395355,0.967182201333344,0.444013704778627,0.748366201063618,0.132725152885541,2.57272131210042,1.46845209128532,0.522569705033675,0.70569889456965,0.735840107547119,3.9612633038764,0.952362966025248,0.393843051511794,0.572079384000972,0.292871614452451,3.44245173652797,0.458288540830836,0.966741234296933,0.407951560569927,0.318142608040944,0.397104430710897,0.0385517009999603,0.695801387308165,0.551312305033207,0.749422481516376,0.676304808119312,3.67729032558202,0.0134499978739768,0.141994725912809,2.8036949112235,0.710903958417475,0.0253768861293793,0.619831490097567,0.510851425118744,2.47878679939244,0.902474818751216,0.177193467970937,0.552923840703443,0.972265736432746,0.181446574162692,0.0246832158882171,0.0157393720000982,0.568187362281606,0.315162560204044,0.811902695568278,0.247061178553849,0.0861680503003299,0.186324234120548,0.366123357787728,0.485293994424865,0.622204006416723,0.611706418450922,0.58719817083329,0.189956757007167,0.435747226933017,0.0813895887695253,0.814828831003979,0.694991296622902,0.694577488582581,0.66288825427182,0.971121268579736,0.363567814929411,0.42805371270515,0.225700238253921,0.524184298235923,0.266610115766525,0.375478372676298,0.510189367225394,0.405111222527921,0.522973272018135,0.027502169366926,0.949262141715735,0.976055069360882,0.755001220852137,0.361154630314559,0.00689854379743338,0.267470856430009,0.890748016070575,0.623783723451197,0.667174791218713,0.330423248698935,0.498745832359418,0.543629946187139,0.201978693949059,0.860702417092398,0.82557432516478,0.0947237138170749,0.0547576411627233,0.899068549042568,0.843514730921015,0.378566063474864,0.0582298820372671,0.199962796177715,0.229780808323994,0.369812042219564,0.991016659885645,0.909838237101212,0.797819657484069,0.313392283860594,0.0752465347759426,0.167225836077705,0.322778840782121,0.495135562727228,0.029844326665625,0.20048629399389,0.598228255985305,0.937752487137914,0.357528182445094,0.663134845206514,0.666534026386216,0.254066456342116,0.769429160514846,0.400308982469141,4.25318291512028,0.258852399419993,0.339286378351972,0.986584987491369,0.66903587221168,0.445388057269156,0.477516882587224,0.355490113142878,0.0451103637460619,0.500309054972604,0.137007343349978,0.952704147435725,0.78966047684662,0.723885847255588,0.889249683823436,0.168319330085069,0.571059695677832,0.276947982609272,0.623795663472265,0.389002866344526,0.308893237961456,0.595125550637022,0.0596132504288107,0.178742617368698,0.0140461921691895,0.640542987734079,0.742319444892928,0.663962315535173,0.303030766313896,0.430966537445784,0.991993394447491,0.285281501943246,0
0.424545876448974,0.910577977309003,0.798200062476099,0.436295315390453,0.696181617444381,0.994306365959346,0.554631604580209,0.625023844884709,0.081668475177139,0.539623752236366,0.269112746464089,0.287995133781806,0.699844206217676,0.412226867396384,0.755206947214901,0.204903546487913,0.787988505559042,0.795924838166684,0.939712105318904,0.2712389358785,0.159621947444975,0.276936425361782,0.953455960610881,3.42677613796479,0.131647245492786,0.0856957568321377,0.29736631992273,0.194612206891179,0.681906290818006,0.144045824185014,0.872569103259593,0.596009702654555,0.568021815968677,0.526949221733958,0.968861432513222,0.229081399273127,0.386484705144539,0.462772376602516,0.672726668417454,0.725421713432297,0.892086127772927,0.946180625585839,0.0284195304848254,5.12549767101522,0.0386306613218039,0.740420246962458,0.266848056344315,0.146334513556212,0.463366841198877,0.792012854013592,0.370059030130506,0.446706510847434,0.352938673226163,0.14386656600982,2.90793871157026,0.188444885192439,0.086671229917556,0.893298690440133,0.103261495009065,0.495666495757177,0.544841561699286,0.24957105750218,0.212033808929846,0.091481541050598,0.950922086834908,0.720175026217476,0.154915479477495,0.565893468214199,0.608280072454363,0.390966486884281,0.608822119422257,0.417591633042321,0.349260998424143,0.654239362571388,0.809131860500202,0.813103935215622,0.247755309101194,0.0385943679139018,2.83117818289123,0.909873578697443,0.617353700334206,0.891309443162754,0.208583287894726,0.561918063554913,0.913818342378363,0.955990450456738,0.519074752926826,0.996711238054559,0.303110996959731,0.219712454592809,0.038363711675629,0.368260423419997,0.0593974946532398,0.769005762645975,0.296772541943938,0.304488531546667,0.907741383649409,0.00697439815849066,0.810516979312524,0.176959119271487,0.353632898535579,0.458219037158415,0.776205355301499,0.232262395322323,0.210042674327269,0.242228510323912,3.32928683987631,0.542931514559314,0.0396301096770912,0.840030298335478,2.20415307782423,0.0097175813280046,0.33287298399955,0.212044290499762,4.33513292297878,0.489927047863603,0.633131804876029,4.47484737075068,0.119180091889575,0.67194201098755,0.407605505781248,0.242462795926258,0.589062119834125,0.395079133566469,0.13355552428402,0.0550895421765745,0.932398701552302,0.537440015701577,0.461237751413137,0.50733262533322,0.905994796659797,0.32147825951688,0.399314612848684,0.175708094378933,0.578603602014482,0.23063011909835,0.878874174552038,0.976848496356979,3.97307616711923,0.251500130398199,0.752703263889998,0.28185072238557,0.66271168156527,0.482056607957929,0.381532034836709,0.829750288045034,0.0400103700812906,0.207672039512545,0.910343108931556,0.091417973395437,0
0.424150826176628,0.567725199973211,0.812673039268702,0.000879307277500629,0.151758436113596,0.84262161469087,0.761461593909189,0.0773526034317911,0.0482587318401784,0.914153811056167,0.729998838854954,0.85409425268881,0.928415931761265,0.298709297785535,0.795277612516657,0.399761745240539,0.713948321295902,0.797666127094999,0.685469767777249,5.90569502956226,0.321802066871896,0.1433386572171,0.270062010968104,0.296401219675317,0.57595597486943,0.3626454975456,0.0465707445982844,0.391521604731679,2.07644029655802,0.187053686706349,0.277866279706359,0.802824805025011,0.658499263226986,0.327806860674173,0.932880280073732,0.193379852455109,0.244534119963646,0.177022993564606,0.388505274429917,0.364524808246642,4.78557076406039,0.560161910718307,0.555098425364122,0.750598572427407,0.428436230868101,0.178173610474914,0.0500580249354243,0.273381960112602,0.0277537489309907,0.501531862653792,0.00935054128058255,0.811976231401786,0.245808162959293,0.709999438840896,0.468399886740372,0.841238082153723,0.0809092747513205,0.348973409505561,0.427930320845917,0.252001078100875,0.356166076380759,0.651544622378424,0.7414978640154,0.774318624520674,0.29157985560596,0.407462512375787,0.509374766377732,0.663868465460837,0.799295136705041,0.0659843364264816,0.814234856283292,0.656351503916085,3.23353559422777,0.659455216489732,0.426941984100267,0.335863874061033,0.429558847798035,3.57791031120816,0.809166197665036,0.273264834890142,0.198802439728752,0.686871656216681,0.357799198711291,0.0166678805835545,1.2562508615245,0.128755465149879,0.191667150007561,0.428735445486382,0.89995722961612,0.650739768752828,0.835950040025637,0.621184984687716,0.388990500709042,0.241136519238353,0.247501818463206,0.850698430323973,0.730371071724221,0.393006444908679,1.52931086482005,0.565266307909042,0.728215159382671,0.644382388796657,0.665213602827862,0.48981748521328,0.950470450567082,0.0306277596391737,2.83105502284092,0.0767469853162766,0.803510817466304,0.951570266392082,0.325008778367192,0.0970564663875848,3.96299759747126,0.0937920792493969,0.735492651583627,0.937528559239581,0.697014969773591,3.53530212934434,0.247951747151092,0.864804553100839,0.214208683930337,0.807702718768269,3.99162550735294,0.649815679527819,0.312694515800104,0.300939087290317,0.139176779193804,0.384446073090658,0.427739340811968,0.246312466682866,0.848928825231269,0.657895117299631,0.655931442277506,0.44558369088918,0.745229786494747,0.974106636596844,0.869099576026201,0.43990835826844,0.0824037860147655,0.0670772823505104,0.850932499626651,0.371469310019165,0.82583498978056,0.318322743289173,0.910543969832361,0.85909790196456,0.842031218344346,0.701744290767238,0.013536787359044,0.779684768989682,0
4.10551350130717,0.208098956849426,0.811927216127515,0.0716876059304923,0.306720537599176,0.720024618785828,0.598943145480007,0.589488240890205,1.52465809272127,0.311310233082622,3.53685528974658,0.661952926544473,0.324125239625573,0.235497522633523,2.02394762747298,0.816838253522292,0.558943734969944,2.42395149035078,0.626567969098687,0.494469773024321,0.545841322280467,0.987124399514869,3.15437116652266,0.908330931095406,0.691526077920571,0.0753672225400805,0.872068439843133,0.984356725821272,0.75892541417852,0.785538554191589,0.662038299022242,0.424949682084844,0.0817064770963043,0.499861616408452,2.09545735536579,0.0299958477262408,0.251111494377255,0.221742365974933,0.639347424032167,0.33608627342619,2.70700546485057,0.511249168775976,0.823617623653263,0.701740728225559,0.709281501360238,0.0927924858406186,3.75907712790179,0.25252817152068,0.241344571346417,0.531999627128243,0.515884993365034,0.719239151105285,0.554733495926484,0.073198658414185,0.989595534279943,0.674529081210494,0.128402438014746,0.713604300515726,0.85515501210466,0.261880341684446,0.364932110765949,0.212623252533376,0.253758366918191,0.445242756977677,0.729500005487353,4.23227191105231,0.388432811014354,0.0529423125553876,0.288652047514915,0.521363275358453,0.7379735710565,1.54396827584441,0.913400301476941,0.598065291997045,0.219543136889115,0.969048530561849,2.10287490793202,5.69310016903227,2.76954859888693,0.176428684033453,0.567836176604033,2.7426795805028,0.845002650050446,0.940455631818622,0.763714482542127,0.919328223215416,3.88772013878718,0.861999393906444,0.26380730420351,0.510218924842775,0.129526629345492,0.715963114984334,0.875262215035036,0.598452409729362,3.16598653471878,0.92293541925028,2.0100188192011,0.959041510941461,0.0570792369544506,0.163585389964283,0.407270980533212,0.582644538488239,0.509266661480069,1.89440665692399,3.5475600581318,0.976619750726968,0.0827597891911864,0.869578076526523,0.0117035089060664,0.248240536311641,0.0949636029545218,0.667292413767427,0.652129650348797,0.183056994574144,0.860132816713303,5.60179910515161,0.18918397766538,4.88129064928874,0.288749560248107,0.849952707067132,0.715981171932071,0.681195193901658,0.754116156836972,0.129369038622826,0.549602543702349,0.352061831392348,0.115741037530825,0.902253475040197,0.706607010215521,0.643939989386126,0.308147598756477,0.791038968600333,0.901155295781791,3.7103938135519,4.46728644619361,0.976838998729363,0.0383691983297467,0.895143694244325,4.98450834242001,0.789490839699283,0.562048469902948,0.39936488494277,0.235278639476746,0.64105718373321,0.108563341200352,0.200642379699275,0.819285373436287,0.41605546628125,0.626762673258781,0.485658590914682,0
0.81097805663012,0.963041683193296,0.546016726875678,0.535266643855721,0.171525847632438,0.512532259337604,4.86067623355627,0.326311433222145,0.671895095380023,0.226584863848984,0.219126256881282,0.110664085485041,0.504369526403025,0.686246002791449,1.55384073239276,0.904803764307871,0.644960460718721,2.0814121616648,0.0110146903898567,0.517422657227144,0.356024018023163,0.949983241036534,9.06189219088184,0.047802459448576,0.978564665419981,0.608971452107653,0.645808960776776,0.558558681048453,0.813912717625499,0.0948240566067398,0.343647074187174,0.825433046091348,0.283631347119808,0.242743442533538,0.66474638087675,0.425432327436283,0.83419867279008,0.00981805589981377,0.948206942528486,0.23905927175656,0.278187550138682,0.257548078894615,0.0876011126674712,0.131885376526043,0.904875203967094,0.351767435204238,0.0896979924291372,5.27407322884772,0.724689897382632,0.342376163927838,0.629429357824847,0.312865264015272,0.0962518095038831,0.232485227752477,7.6837204168772,0.286080633057281,0.28249977179803,0.989035502076149,0.972428829874843,0.787421726621687,0.798202690901235,0.568849253235385,0.556208948837593,0.222789338091388,0.722832950064912,0.748795620864257,2.58381575379809,1.38857399016143,0.765690283151343,0.290221492759883,0.029980807332322,0.660270939348266,0.67175376880914,0.201594792772084,0.957841892028227,0.959162737475708,0.996870743110776,0.362957549514249,1.6626135541157,0.424076814670116,0.382280058693141,0.12158510251902,0.0738995068240911,0.824114450486377,0.604959365911782,0.889081734931096,0.0264122718945146,0.361505756154656,0.921806033467874,0.479152485495433,0.695695902453735,3.91130020725698,0.43699556379579,0.838856200920418,0.622464608866721,0.0379542605951428,0.431571096880361,0.0598376106936485,0.154970916220918,7.3911021429824,0.39248319901526,0.721250795060769,0.875137995230034,0.954484660876915,0.254748521139845,0.101289887912571,5.61698555844677,0.146150981308892,4.05651847525329,0.312577709089965,0.141065991716459,0.366360474377871,0.766552601242438,0.897471182513982,0.125732076587155,2.98954315428307,0.168462950969115,2.28317908817588,0.00429078028537333,1.35376681290091,0.775257935514674,0.261489830678329,0.10399623750709,0.280773531412706,0.287658045766875,2.60775102927512,0.754529097350314,0.256899091415107,0.98840670241043,0.454452217556536,0.554623356321827,0.953085989691317,0.263885815627873,1.23982378323871,0.0217237889301032,0.757085718447343,0.114335276186466,0.387230631895363,0.77165034529753,0.567843500291929,3.41521448303008,0.15087255439721,0.133241152158007,0.836080718087032,5.86505491322391,0.910380525747314,0.00905128219164908,3.84597183184973,0.423791623441502,0.423778270371258,0
0.883005431620404,0.182681743521243,0.801928401459008,0.677163737593219,0.424036827869713,0.674430517014116,0.225946787977591,0.870947687653825,0.546427208930254,0.940534346504137,0.437946054385975,0.993800911586732,0.445537033956498,0.810796424979344,0.997605548473075,0.37145393807441,0.879455882124603,0.727033832110465,0.311427295207977,4.64768253568027,2.38276659451861,0.326063672779128,0.867292190436274,0.484935064800084,0.640458009904251,0.635503908153623,0.550593854859471,0.394028183072805,0.334414566867054,0.371700613992289,0.318404542747885,0.876147537492216,0.767890887800604,0.579234737670049,0.594505154760554,0.265575741650537,0.928606390254572,0.353164330357686,0.347930954303592,0.161550563294441,0.34904568339698,0.0699936968740076,0.594246677355841,0.678764491807669,0.562753307167441,0.0195129637140781,0.420003853738308,0.827737521613017,0.418309039901942,0.825951159233227,0.472255812725052,0.144725766498595,0.806224531726912,0.325210846494883,0.41063803806901,0.874374851817265,0.345551075646654,0.889036447741091,0.246642060112208,0.2824849083554,0.972449423512444,0.387235151370987,0.0318502746522427,0.398963583400473,0.785452442243695,2.29868479914662,0.242564984830096,0.727606307715178,0.876790221547708,0.044099309714511,0.311900607775897,0.565866572083905,4.16460765908466,0.295101349009201,0.703726291656494,0.188971976516768,0.963556528789923,0.348253382602707,0.621123805409297,0.54520924272947,0.72506318311207,0.992684899130836,0.230189764872193,0.43367904284969,3.92270905296618,0.136455317726359,0.485305718844756,0.649917906150222,0.529393646400422,0.114388163900003,0.985898314509541,0.534076808020473,0.444991674507037,0.992949954234064,0.997278710128739,0.360932099632919,0.142412827350199,0.347276909276843,2.03586476427483,0.0264635395724326,0.46995099610649,0.794474834576249,0.130807842360809,0.775491575244814,4.25473400534073,0.897949787555262,0.748319923179224,0.849852638784796,0.374680852517486,2.51567127086385,0.619970289757475,0.259707533987239,0.901901924517006,0.795703590847552,1.58911190057153,0.678092038491741,0.877395501127467,0.880788847338408,0.511966058518738,0.890250701224431,0.876322139287367,0.0868453509174287,0.18431249097921,0.825301566859707,0.331683297874406,0.872212523827329,0.705167249776423,0.516833739588037,0.694411705248058,0.926363616716117,0.134679685812443,0.0212370781227946,0.852163500152528,0.919107591267675,0.912882498698309,4.27290219382231,0.163108055945486,5.0723216464494,5.50246425469885,0.997948374366388,0.831236105179414,0.0187331724446267,0.0700901257805526,0.606019794708118,0.200270149391145,0.0219806605018675,0.96125849429518,0.447508500190452,0.92823125841096,0.611060014693066,1
